cell,ix,iy,xc,yc,isFluidCell,nFluid,mass,distanceToCylinder
311,23,4,0.46875,0.0729166666666667,1,23,23,0.343952299391986
312,24,4,0.489583333333333,0.0729166666666667,1,19,19,0.336216703503451
313,25,4,0.510416666666667,0.0729166666666667,1,15,15,0.32931467876707
314,26,4,0.53125,0.0729166666666667,1,19,19,0.323285163423175
315,27,4,0.552083333333333,0.0729166666666667,1,17,17,0.318164178387762
316,28,4,0.572916666666667,0.0729166666666667,1,18,18,0.313983886669642
317,29,4,0.59375,0.0729166666666667,1,14,14,0.310771675149506
318,30,4,0.614583333333333,0.0729166666666667,1,23,23,0.308549313252149
319,31,4,0.635416666666667,0.0729166666666667,1,28,28,0.307332244538395
320,32,4,0.65625,0.0729166666666667,1,17,17,0.307129062592457
321,33,4,0.677083333333333,0.0729166666666667,1,18,18,0.307941211564808
322,34,4,0.697916666666667,0.0729166666666667,1,17,17,0.309762935297538
323,35,4,0.71875,0.0729166666666667,1,18,18,0.31258147915868
324,36,4,0.739583333333333,0.0729166666666667,1,12,12,0.316377528319484
325,37,4,0.760416666666667,0.0729166666666667,1,12,12,0.321125848130541
326,38,4,0.78125,0.0729166666666667,1,20,20,0.326796078889588
327,39,4,0.802083333333333,0.0729166666666667,1,16,16,0.333353630060341
328,40,4,0.822916666666667,0.0729166666666667,1,28,28,0.340760618132911
329,41,4,0.84375,0.0729166666666667,1,24,24,0.348976796985854
330,42,4,0.864583333333333,0.0729166666666667,1,15,15,0.357960438274504
331,43,4,0.885416666666667,0.0729166666666667,1,16,16,0.367669130205671
332,44,4,0.90625,0.0729166666666667,1,22,22,0.378060474351369
333,45,4,0.927083333333333,0.0729166666666667,1,22,22,0.389092670564233
334,46,4,0.947916666666667,0.0729166666666667,1,19,19,0.400724988730989
335,47,4,0.96875,0.0729166666666667,1,23,23,0.412918132653704
336,48,4,0.989583333333333,0.0729166666666667,1,23,23,0.425634505771848
337,49,4,1.01041666666667,0.0729166666666667,1,19,19,0.438838390970254
